"","inchikey","id","name","precursormz","CHEBI_ID"
"21655","NCMVOABPESMRCP-SHYZEUOFSA-N","FiehnHILIC002469","2'-Deoxycytidine-5'-monophosphate","306.0467",15918
"21656","NCMVOABPESMRCP-SHYZEUOFSA-N","MoNA034717","2'-DEOXYCYTIDINE 5'-MONOPHOSPHATE","306.0496604",15918
"21663","NCXMLFZGDNKEPB-FFPOYIOWSA-N","O=C(O)C1C(O)CC2(O)OC1CC(OC3OC(C)C(O)C(N)C3O)C=CC=CC=CC=CCC(OC(=O)C=CC4OC4CC(O)C2)C","NCGC00373238-02_C33H47NO13_Delvocid","664.297",7488
"21665","NDAUXUAQIAJITI-LBPRGKRZSA-N","MoNA038327","SALBUTAMOL","238.1448675",8746
"21669","NDAUXUAQIAJITI-UHFFFAOYSA-N","FiehnHILIC001057","Albuterol","238.1445",2549
"21670","NDAUXUAQIAJITI-UHFFFAOYSA-N","EA285159","Albuterol","238.1449",2549
"21681","NDAUXUAQIAJITI-UHFFFAOYSA-N","FiehnHILIC002975","Salbutamol","238.1427",2549
"21695","NDDAHWYSQHTHNT-UHFFFAOYSA-N","LU068754","Indapamide","364.0528",5893
"21726","NENPYTRHICXVCS-YNEHKIRRSA-N","EA065954","Oseltamivir carboxylate","283.1663",73139
"21765","NETSQGRTUNRXEO-XUXIUFHCSA-N","VF-NPL-QEHF003885","dehydrocostus lactone","229.1233978271484",244418
"21774","NFMIMWNQWAWNDW-UHFFFAOYSA-N","EA027954","Atrazine-2-hydroxy","196.1204",18316
"21779","NFMIMWNQWAWNDW-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000294","Hydroxyatrazine","196",18316
"21818","NGBFQHCMQULJNZ-UHFFFAOYSA-N","EQ314553","Torsemide","347.1183",9637
"21841","NGBFQHCMQULJNZ-UHFFFAOYSA-N","FiehnHILIC003019","Torasemide","347.1165",9637
"21845","NGEWQZIDQIYUNV-SCSAIBSYSA-N","CC(C)[C@@H](O)C(O)=O","D-alpha-Hydroxyisovaleric acid","117.0557177",46415
"21846","NGEWQZIDQIYUNV-UHFFFAOYSA-N","MT000081","alpha-Hydroxyisovaleric acid","117.1",60645
"21847","NGEWQZIDQIYUNV-UHFFFAOYSA-N","FiehnHILIC000920","2-Hydroxy-3-methylbutyric acid","117.0546",60645
"21851","NGEWQZIDQIYUNV-UHFFFAOYSA-N","FiehnHILIC002471","2-Hydroxy-3-methylbutyric acid","117.0561",60645
"21854","NGFMICBWJRZIBI-UJPOAAIJSA-N","MoNA038254","SALICIN","285.0979769",17814
"21855","NGFMICBWJRZIBI-UJPOAAIJSA-N","FiehnHILIC002976","Salicin","285.1004",17814
"21872","NGHMDNPXVRFFGS-IUYQGCFVSA-N","MSBNK-RIKEN-PR100545","D-Erythrose-4-phosphate","199.00079",48153
"21875","NGHVIOIJCVXTGV-ALEPSDHESA-N","VF-NPL-QEHF000214","6-Aminopenicillanic acid","215.0496063232422",16705
"21887","NGMYNFJANBHLKA-LVKFHIPRSA-N","PM004602","Icariside II","513",82619
"21888","NGSWKAQJJWESNS-UHFFFAOYSA-N","MSBNK-RIKEN-PR305535","trans-4-Coumaric acid","163.04006764783",36090
"21904","NGSWKAQJJWESNS-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS114307","trans-4-Hydroxycinnamic acid","163.13",36090
"21916","NGSWKAQJJWESNS-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS045108","trans-4-hydroxycinnamic acid","163.12",36090
"21945","NGSWKAQJJWESNS-ZZXKWVIFSA-N","MSBNK-Keio_Univ-KO000406","p-Coumarate","163",32374
"21946","NGSWKAQJJWESNS-ZZXKWVIFSA-N","RP016811","p-Coumaric acid","163.0401",32374
"21955","NGSWKAQJJWESNS-ZZXKWVIFSA-N","PM018544","p-Coumaric acid","162.9",32374
"21962","NGSWKAQJJWESNS-ZZXKWVIFSA-N","FiehnHILIC002526","4-Hydroxycinnamic acid","163.0418",32374
"21965","NGSWKAQJJWESNS-ZZXKWVIFSA-N","O=C(O)C=CC1=CC=C(O)C=C1","trans-p-Hydroxycinnamic acid","163.048",32374
"21974","NGSWKAQJJWESNS-ZZXKWVIFSA-N","FiehnHILIC001426","P-Coumaric acid","163.0392",32374
"21990","NGVDGCNFYWLIFO-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001616","Pyridoxal 5-phosphate","246",18405
"21992","NGVDGCNFYWLIFO-UHFFFAOYSA-N","PT204910","Pyridoxal-5'-phosphate hydrate ","246.01677",18405
"21994","NGVDGCNFYWLIFO-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS062010","Pidopidon","246.19",18405
"22025","NHKCCADZVLTPPO-UHFFFAOYSA-N","O=C1N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CC1","deferrioxamine E","599.341",50437
"22028","NHKCCADZVLTPPO-UHFFFAOYSA-N","CCMSLIB00000845151","NCGC00180673-03!1,12,23-trihydroxy-1,6,12,17,23,28-hexazacyclotritriacontane-2,5,13,16,24,27-hexone","635.317",50437
"22032","NHKCCADZVLTPPO-UHFFFAOYSA-N","O=C1N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CC1","deferrioxamine E","599.454869887408",50437
"22049","NHOWDZOIZKMVAI-UHFFFAOYSA-N","LU108753","Fenarimol","329.0254",83686
"22059","NHUHCSRWZMLRLA-UHFFFAOYSA-N","MSBNK-LCSB-LU063652","Sulfisoxazole","266.0605",102484
"22071","NHVNXKFIZYSCEB-XLPZGREQSA-N","CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2)C(=O)N=C1O","Thymidine-5'-triphosphate sodium salt","480.9819877",18077
"22073","NHZMQXZHNVQTQA-UHFFFAOYSA-N","OC=1C(=NC=C(C1CN)CO)C","Pyridoxamine","167.08260118183",16410
"22074","NHZMQXZHNVQTQA-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001728","Pyridoxamine","167",16410
"22075","NHZMQXZHNVQTQA-UHFFFAOYSA-N","PT200990","Pyridoxamine dihydrochloride  ","167.08207",16410
"22098","NIDVTARKFBZMOT-PEBGCTIMSA-N","FiehnHILIC002843","N-Acetylcytidine","284.0892",70989
"22100","NIGWMJHCCYYCSF-QMMMGPOBSA-N","MoNA035797","IS_4-CHLORO-PHENYLALANINE","198.032724",47069
"22104","NIJJYAXOARWZEE-UHFFFAOYSA-N","KO002000","Valproate(2)","143",39867
"22105","NIJJYAXOARWZEE-UHFFFAOYSA-N","MoNA038320","VALPROIC ACID","143.1077538",39867
"22121","NILQLFBWTXNUOE-UHFFFAOYSA-N","KO000102","1-Amino-1-cyclopentanecarboxylate","128",40547
"22131","NIXOWILDQLNWCW-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000078","Acrylate","71",18308
"22135","NJEWNTGSXKRWKA-MJPABCAUSA-N","CCMSLIB00000851223","NCGC00380833-01_C20H28O5_Gibbane-1,10-dicarboxylic acid, 2-hydroxy-1,4a-dimethyl-8-methylene-, (1alpha,2beta,4aalpha,4bbeta,10beta)-","347.186",29588
"22137","NJIZUWGMNCUKGU-UHFFFAOYSA-N","CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1","N4-Acetylsulfadiazine; LC-ESI-ITFT; MS2; CE","291.055735",83458
"22172","NJPPVKZQTLUDBO-UHFFFAOYSA-N","FC1=CC=CC(F)=C1C(O)=NC(O)=NC2=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C2","Pesticide3_Novaluron_C17H9ClF8N2O4_N-({3-Chloro-4-[1,1,2-trifluoro-2-(trifluoromethoxy)ethoxy]phenyl}carbamoyl)-2,6-difluorobenzamide","491.005",39385
"22177","NJPPVKZQTLUDBO-UHFFFAOYSA-N","FC1=CC=CC(F)=C1C(O)=NC(O)=NC2=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C2","Pesticide3_Novaluron_C17H9ClF8N2O4_N-({3-Chloro-4-[1,1,2-trifluoro-2-(trifluoromethoxy)ethoxy]phenyl}carbamoyl)-2,6-difluorobenzamide","526.981",39385
"22186","NJPPVKZQTLUDBO-UHFFFAOYSA-N","FC1=CC=CC(F)=C1C(O)=NC(O)=NC2=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C2","Pesticide3_Novaluron_C17H9ClF8N2O4_N-({3-Chloro-4-[1,1,2-trifluoro-2-(trifluoromethoxy)ethoxy]phenyl}carbamoyl)-2,6-difluorobenzamide","472.994",39385
"22195","NKDFYOWSKOHCCO-YPVLXUMRSA-N","O=C1C=C2C(CCC3(C)C(CCC23O)C(O)(C)C(O)CCC(O)(C)C)C4(C)CC(O)C(O)CC14","CRUSTECDYSONE","479.361707560221",16587
"22200","NKDFYOWSKOHCCO-YPVLXUMRSA-N","VF-NPL-QEHF014038","CRUSTECDYSONE","479.3014221191406",16587
"22212","NKFZLEYLWAFYEH-CJNLAGEVSA-N","PM017404","Quercetin 3-O-sambubioside","595",32081
"22213","NLAWPKPYBMEWIR-SKYQDXIQSA-N","COC1=CC=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C=C2O1","Isosakuranetin-7-O-neohesperidoside","593.1875793",66773
"22214","NLAWPKPYBMEWIR-SKYQDXIQSA-N","PT208653","Poncirin","593.18705",66773
"22229","NLDDIKRKFXEWBK-AWEZNQCLSA-N","MSBNK-RIKEN-PR307288","6-Gingerol","293.17583284783",10136
"22235","NLDDIKRKFXEWBK-AWEZNQCLSA-N","MSBNK-Univ_Toyama-TY000242","6-Gingerol","293.172700",10136
"22239","NLDDIKRKFXEWBK-AWEZNQCLSA-N","PM012301","[6]-Gingerol","293.5",10136
"22247","NLUNAYAEIJYXRB-HEJOTXCHSA-N","IA000471","8-HETE","319.227905273438",72643
"22262","NLVFBUXFDBBNBW-PBSUHMDJSA-N","OCC1OC(OC2C(O)C(OC3OC(CN)C(O)CC3N)C(N)CC2N)C(O)C(N)C1O","TOBRAMYCIN","466.251831054688",28864
"22268","NLZUEZXRPGMBCV-UHFFFAOYSA-N","MoNA035153","BUTYLATED HYDROXYTOLUENE","219.1754394",34247
"22272","NLZUEZXRPGMBCV-UHFFFAOYSA-N","OC=1C(=CC(=CC1C(C)(C)C)C)C(C)(C)C","2,6-di-tert-butyl-4-methylphenol","219.177",34247
"22273","NMHMNPHRMNGLLB-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001100","3-(4-Hydroxyphenyl)propionate","165",32980
"22277","NMHMNPHRMNGLLB-UHFFFAOYSA-N","MoNA038188","3-(4-HYDROXYPHENYL)PROPIONIC ACID","165.0557182",32980
"22284","NMPZCCZXCOMSDQ-XVFCMESISA-N","O=C1N=C(N)C=CN1C2OC(CO)C3OP(=O)(O)OC23","""CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE""","304.033",27652
"22286","NNJVILVZKWQKPM-UHFFFAOYSA-N","MoNA018199","Lidocaine; LC-tDDA; CE20","233.165939331055",6456
"22292","NNPWRKSGORGTIM-HCCKYKKOSA-N","CCCCC[C@H](O)\C=C\C=C/C=C/[C@@H](O)C\C=C/CCCC(O)=O","8,15-DiHETE; LC-ESI-QIT; MS2; CE","335.222783",136485
"22317","NNYBQONXHNTVIJ-UHFFFAOYSA-N","MSBNK-Eawag-EQ330851","Etodolac","286.1449",4909
"22318","NNYBQONXHNTVIJ-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000742","Etodolac","286",4909
"22341","NOFNCLGCUJJPKU-UHFFFAOYSA-N","MoNA035621","1,7-DIMETHYLURIC ACID","195.0523641",68449
"22346","NOFNCLGCUJJPKU-UHFFFAOYSA-N","FiehnHILIC002434","1,7-Dimethyluric acid","195.0538",68449
"22353","NOFOAYPPHIUXJR-APNQCZIXSA-N","VF-NPL-QEHF004569","Aphidicolin","337.2384338378906",2766
"22359","NOKPBJYHPHHWAN-REOHCLBHSA-N","N[C@@H](CSS(O)(=O)=O)C(O)=O","Cysteine S-sulfate","199.9692882",27891
"22360","NOKPBJYHPHHWAN-REOHCLBHSA-N","MSBNK-Keio_Univ-KO000526","Cysteine S-sulfate","200",27891
"22380","NONFLFDSOSZQHR-UHFFFAOYSA-N","FiehnHILIC002517","3-Trimethylsilylpropionic acid","145.0709",85487
"22381","NONFLFDSOSZQHR-UHFFFAOYSA-N","FiehnHILIC000979","3-Trimethylsilylpropionic acid","145.0686",85487
"22384","NOOCSNJCXJYGPE-UHFFFAOYSA-N","MSBNK-Eawag-EQ368553","Flunixine","295.07",76138
"22402","NOOLISFMXDJSKH-UHFFFAOYSA-N","OC1CC(C)CCC1C(C)C","MENTHOL(-)","155.144134521484",25187
"22408","NOPFSRXAKWQILS-UHFFFAOYSA-N","VF-NPL-QEHF011664","DOCOSANOL","325.3475646972656",31000
"22414","NOTGFIUVDGNKRI-UUOKFMHZSA-N","KO000209","5-Aminoimidazole-4-carboxamide-1-ribofuranosyl 5'-monophosphate","337",18406
"22415","NOTGFIUVDGNKRI-UUOKFMHZSA-N","MoNA024062","AICAR","337.05545",18406
"22426","NOTGFIUVDGNKRI-UUOKFMHZSA-N","EMBL-MCF_spec51907","5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-D-RIBOFURANOSYL 5&#39;-MONOPHOSPHATE","337.055784650476",18406
"22436","NPDSHTNEKLQQIJ-ZJHFMPGASA-N","UT000241","9-HODE","295.227868884",72651
"22468","NPNNKDMSXVRADT-WEVVVXLNSA-N","VF-NPL-QEHF001182","feruloyltyramine","312.1241149902344",17818
"22471","NPNNKDMSXVRADT-WEVVVXLNSA-N","OC(=NCCC1=CC=C(O)C=C1)C=CC2=CC=C(O)C(OC)=C2","feruloyltyramine","312.157860495827",17818
"22472","NPNNKDMSXVRADT-WEVVVXLNSA-N","CCMSLIB00000845699","NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide","358.129",17818
"22480","NPOAOTPXWNWTSH-UHFFFAOYSA-N","CC(O)(CC(O)=O)CC(O)=O","3-Hydroxy-3-Methylglutaric acid","161.0455469",16831
"22481","NPOAOTPXWNWTSH-UHFFFAOYSA-N","EMBL-MCF_spec160749","3-HYDROXY-3-METHYLGLUTARATE","161.044374178133",16831
"22482","NPOAOTPXWNWTSH-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001122","3-Hydroxy-3-methylglutarate","161",16831
"22484","NPOAOTPXWNWTSH-UHFFFAOYSA-N","O=C(O)CC(O)(C)CC(=O)O","Hydroxymethylglutaric acid; PlaSMA ID-124","161.0451",16831
"22503","NPOAOTPXWNWTSH-UHFFFAOYSA-N","VF-NPL-LTQ005247","Meglutol","161.05021421936738",16831
"22514","NPOAOTPXWNWTSH-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS094507","HMG","161.11",16831
"22527","NQPDZGIKBAWPEJ-UHFFFAOYSA-N","KO001992","Pentanoate","101",17418
"22532","NQPDZGIKBAWPEJ-UHFFFAOYSA-N","MSBNK-Metabolon-MT000004","Pentanoic acid","101.2",17418
"22539","NQQVFXUMIDALNH-UHFFFAOYSA-N","LU022755","Picloram","238.9187",34922
"22551","NQRKYASMKDDGHT-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS077008","AOA","90.98",40823
"22553","NRNCYVBFPDDJNE-UHFFFAOYSA-N","FiehnHILIC002919","Pemoline","175.0525",7953
"22554","NRNCYVBFPDDJNE-UHFFFAOYSA-N","FiehnHILIC001435","Pemoline","175.0503",7953
"22555","NRPKURNSADTHLJ-UHFFFAOYSA-N","MSBNK-LCSB-LU059353","Octyl gallate","281.1394",83631
"22568","NRXQIUSYPAHGNM-UHFFFAOYSA-N","OC1=C(I)C=C(C=C1I)C#N","Ioxynil; LC-ESI-ITFT; MS2; CE","369.823124",81821
"22570","NRXQIUSYPAHGNM-UHFFFAOYSA-N","WA000180","Ioxynil","369.8",81821
"22635","NSRJSISNDPOJOP-BBRMVZONSA-N","PM002120","Medicarpin","269",100
"22636","NSRJSISNDPOJOP-UHFFFAOYSA-N","MSBNK-RIKEN-PR309025","Pterocarpan base + 1O, 1MeO","269.0813",16114
"22638","NSTREUWFTAOOKS-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000785","o-Fluorobenzoate","139",19577
"22648","NSYSSMYQPLSPOD-UHFFFAOYSA-N","FiehnHILIC002523","4-Hydroxy-6-methyl-2-pyrone","125.0243",16458
"22649","NSYSSMYQPLSPOD-UHFFFAOYSA-N","VF-NPL-LTQ007569","4-Hydroxy-6-Methylpyran-2-One","204.9727865480909",16458
"22652","NSYSSMYQPLSPOD-UHFFFAOYSA-N","FiehnHILIC000987","4-Hydroxy-6-methyl-2-pyrone","125.0232",16458
"22662","NTAXLEHKEDVPRK-UHFFFAOYSA-N","CCMSLIB00005719094","Arthothelin","358.928",144075
"22663","NTAXLEHKEDVPRK-UHFFFAOYSA-N","CCMSLIB00005719095","Arthothelin","404.934",144075
"22664","NTAXLEHKEDVPRK-UHFFFAOYSA-N","O=C1C=2C(O)=C(Cl)C(O)=C(Cl)C2OC=3C(Cl)=C(O)C=C(C13)C","Arthothelin","358.925",144075
"22666","NTCCNERMXRIPTR-UHFFFAOYSA-N","C1=CC=C2C(=C1)C=CC(=C2C=O)O","1-naphthalenecarboxaldehyde, 2-hydroxy","171.04515304583",137369
"22669","NTDLXWMIWOECHG-YRCFQSNFSA-N","MSBNK-BS-BS003829","Apiin","563.1",15932
"22670","NTDLXWMIWOECHG-YRCFQSNFSA-N","O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3OC4OCC(O)(CO)C4O)=CC(O)=C12)C=5C=CC(O)=CC5","Apiin","563.177898206209",15932
"22671","NTDLXWMIWOECHG-YRCFQSNFSA-N","MSBNK-BS-BS003824","Apiin","563.1435",15932
"22673","NTDLXWMIWOECHG-YRCFQSNFSA-N","MSBNK-BS-BS003828","Apiin","563.1403",15932
"22674","NTDLXWMIWOECHG-YRCFQSNFSA-N","VF-NPL-QEHF013967","Apiin","563.140625",15932
"22683","NTDQQZYCCIDJRK-UHFFFAOYSA-N","MSBNK-LCSB-LU093855","4-Octylphenol","205.1598",34432
"22698","NTJOBXMMWNYJFB-UHFFFAOYSA-N","MSBNK-Eawag-EA285260","Amisulpride","368.165",64045
"22707","NTJOBXMMWNYJFB-UHFFFAOYSA-N","FiehnHILIC002590","Amisulpride","368.1634",64045
"22719","NTYJJOPFIAHURM-UHFFFAOYSA-N","FiehnHILIC001245","Histamine","110.0713",18295
"22720","NTYJJOPFIAHURM-UHFFFAOYSA-N","CCMSLIB00000578248","HISTAMINE","110.072",18295
"22726","NUCLJNSWZCHRKL-UHFFFAOYSA-N","MoNA038234","ALLANTOIC ACID","175.0472788",30837
"22728","NUCLJNSWZCHRKL-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000226","Allantoate","175",30837
"22740","NUCLJNSWZCHRKL-UHFFFAOYSA-N","FiehnHILIC001060","Allantoic acid","175.0463",30837
"22746","NUFNQYOELLVIPL-UHFFFAOYSA-N","MSBNK-Waters-WA000185","Acifluorfen","360",73172
"22747","NUFNQYOELLVIPL-UHFFFAOYSA-N","LU044556","Acifluorfen","359.9892",73172
"22778","NUISVCFZNCYUIM-UHFFFAOYSA-N","CC(C)(C)NC1=NC(=N)N=C(O)N1","Terbutylazine-desethyl-2-hydroxy; LC-ESI-ITFT; MS2; CE","182.104734",83477
"22813","NUPJIGQFXCQJBK-UHFFFAOYSA-N","MSBNK-LCSB-LU028056","Imazamox","304.1303",83742
"22851","NUVBSKCKDOMJSU-UHFFFAOYSA-N","MSBNK-UFZ-UF423353","Ethylparaben","165.0557",31575
"22884","NVGOPFQZYCNLDU-UHFFFAOYSA-N","LU020652","Norflurazon","302.0313",50842
"22894","NWBJYWHLCVSVIJ-UHFFFAOYSA-N","MSBNK-LCSB-LU020252","N-Benzyladenine","224.0942",29022
"22896","NWBJYWHLCVSVIJ-UHFFFAOYSA-N","KO000338","6-Benzylaminopurine","224",29022
"22914","NWIBSHFKIJFRCO-WUDYKRTCSA-N","VF-NPL-QEHF027728","MITOMYCIN C","333.1204528808594",27504
"22915","NWIBSHFKIJFRCO-WUDYKRTCSA-N","VF-NPL-LTQ007712","MITOMYCIN C","333.13868243877704",27504
"22924","NXCYBYJXCJWMRY-VGBBEZPXSA-N","O=C(OC1C2CCC3C(O)(C)C4CC(O)C(C)(C)C4(O)C(O)CC13CC2(O)C)C","Grayanotoxin I","411.238800048828",5542
"22925","NXCYBYJXCJWMRY-VGBBEZPXSA-N","O=C(OC1C2CCC3C(O)(C)C4CC(O)C(C)(C)C4(O)C(O)CC13CC2(O)C)C","Grayanotoxin I","411.228337214543",5542
"22934","NXFQHRVNIOXGAQ-YCRREMRBSA-N","AU236157","Nitrofurantoin","237.0265",71415
"22936","NXJAXUYOQLTISD-SECBINFHSA-N","MoNA024221","GLUTARYLCARNITINE","274.12959",82952
"22937","NXTDJHZGHOFSQG-UHFFFAOYSA-N","MSBNK-Eawag-EA032658","3-Phenoxybenzoic acid","213.0557",72631
"22987","NYHBQMYGNKIUIF-UUOKFMHZSA-N","MSBNK-Keio_Univ-KO000841","Guanosine","282",16750
"22988","NYHBQMYGNKIUIF-UUOKFMHZSA-N","MSBNK-NAIST-KNA00777","Guanosine","150.04",16750
"22989","NYHBQMYGNKIUIF-UUOKFMHZSA-N","MSBNK-NAIST-KNA00778","Guanosine","282.08",16750
"22990","NYHBQMYGNKIUIF-UUOKFMHZSA-N","RP031712","Guanosine","282.0844",16750
"22993","NYHBQMYGNKIUIF-UUOKFMHZSA-N","MSBNK-RIKEN-PR309134","Guanosine","282.0834",16750
"22999","NYHBQMYGNKIUIF-UUOKFMHZSA-N","KNA00779","Guanosine","565.18",16750
"23021","NYHBQMYGNKIUIF-UUOKFMHZSA-N","FiehnHILIC002743","Guanosine","282.0848",16750
"23037","NYHNVHGFPZAZGA-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001051","2-Hydroxyhexanoate","131",86542
"23050","NYPYHUZRZVSYKL-ZETCQYMHSA-N","MSBNK-Keio_Univ-KO000618","3,5-Diiodo-tyrosine","432",15768
"23053","NYPYHUZRZVSYKL-ZETCQYMHSA-N","MoNA023885","3_5-DIIODO-L-TYROSINE","431.85988",15768
"23061","NYRMIJKDBAQCHC-UHFFFAOYSA-N","MSBNK-Eawag-EQ360053","Flurtamone","332.0904",138738
"23097","NZCRJKRKKOLAOJ-XRCRFVBUSA-N","MSBNK-Athens_Univ-AU117953","Rifaximin","784.3451",75246
"23101","NZHGWWWHIYHZNX-CSKARUKUSA-N","FiehnHILIC003020","Tranilast","326.105",77572
"23102","NZNMSOFKMUBTKW-UHFFFAOYSA-N","KO000541","Cyclohexanecarboxylate","127",36096
"23112","NZYSZZDSYIBYLC-UHFFFAOYSA-N","PR309035","Flavone base + 3O + 1MeO + 1Prenyl","367.116",69087
"23115","OAHFTKWSJGVMTG-MBIABJCFSA-N","CCMSLIB00005720938","(2-{[2-[hexadec-9-enamido]-3-hydroxyoctadec-4-en-1-yl phosphono]oxy}ethyl)trimethylazanium","685.527",64487
"23116","OBBCRPUNCUPUOS-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(O)=CC3","tectorigenin","299.056121826172",9429
"23157","OBBCRPUNCUPUOS-UHFFFAOYSA-N","VF-NPL-LTQ003740","tectorigenin","299.10450172424316",9429
"23166","OBGPEBYHGIUFBN-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=C(C3)CC=C(C)C","neobavaisoflavone","321.113220214844",66614
"23171","OBGPEBYHGIUFBN-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=C(C3)CC=C(C)C","neobavaisoflavone","321.202084786551",66614
"23182","OBHRVMZSZIDDEK-UHFFFAOYSA-N","MT000068","Urobilinogen","591.3",29026
"23184","OBKKEZLIABHSGY-DOYQYKRZSA-N","C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C3C(=O)C[C@H](OC3=C2)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O","Eriodictyol-7-O-neohesperidoside","595.1668438",7502
"23185","OBKKEZLIABHSGY-DOYQYKRZSA-N","MetaboBASE0515","Eriodictyol-7-neohesperidoside","595.1686",7502
"23199","OBKKEZLIABHSGY-DOYQYKRZSA-N","MSBNK-BS-BS003516","Eriodictyol-7-neohesperidoside","595.1677",7502
"23201","OBKKEZLIABHSGY-DOYQYKRZSA-N","CCMSLIB00000845951","NCGC00169807-02!(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-2,3-dihydrochromen-4-one","577.156",7502
"23204","OBKKEZLIABHSGY-DOYQYKRZSA-N","O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=C2OC(C5=CC=C(O)C(O)=C5)C1","neoeriocitrin","595.151428222656",7502
"23207","OBKKEZLIABHSGY-DOYQYKRZSA-N","MetaboBASE0511","Eriodictyol-7-neohesperidoside","595.17",7502
"23228","OBKXEAXTFZPCHS-UHFFFAOYSA-N","MoNA038143","4-PHENYLBUTYRIC ACID","163.0764536",41500
"23234","OBNCKNCVKJNDBV-UHFFFAOYSA-N","O=C(OCC)CCC","Ethylbutanoate","115.07645317383",88764
"23237","OBNCKNCVKJNDBV-UHFFFAOYSA-N","FiehnHILIC001181","Ethylbutanoate","115.0694",88764
"23238","OCDGBSUVYYVKQZ-UHFFFAOYSA-N","C=1C=CC2=C(C1)NC=C2CN(C)C","Gramine","173.108413696289",28948
"23239","OCDGBSUVYYVKQZ-UHFFFAOYSA-N","VF-NPL-LTQ006396","Gramine","173.02595901489258",28948
"23249","ODBLHEXUDAPZAU-UHFFFAOYSA-N","MoNA034722","ISOCITRIC ACID","191.0197266",30887
"23250","ODBLHEXUDAPZAU-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001160","Isocitrate","191",30887
"23253","ODBLHEXUDAPZAU-UHFFFAOYSA-N","EMBL-MCF_spec32456","Isocitric acid","191.018975189699",30887
"23259","ODBLHEXUDAPZAU-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS021707","threo-DsLs-Isocitric acid trisodium salt","191.13",30887
"23261","ODBLHEXUDAPZAU-UHFFFAOYSA-N","O=C(O)CC(C(=O)O)C(O)C(=O)O","Isocitric acid","193.04",30887
"23262","ODBLHEXUDAPZAU-UHFFFAOYSA-N","KNA00793","Isocitrate","173.01",30887
"23281","ODBRNZZJSYPIDI-VJXVFPJBSA-N","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O","Homoorientin; LC-ESI-QTOF; MS2; CE","447.093285",17965
"23284","ODBRNZZJSYPIDI-VJXVFPJBSA-N","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O","Homoorientin; LC-ESI-QTOF; MS2; CE","895.193847",17965
