"","inchikey","id","name","precursormz","CHEBI_ID"
"72326","LADPNODMUXOPRG-UHFFFAOYSA-N","O=C1C=C(OC2=C1C(O)=CC(O)=C2C=3C(O)=CC(O)=C4C(=O)C=C(OC43)C=5C=CC(O)=CC5)C=6C=CC(O)=CC6","Cupressuflavone","561.079223632812",3960
"72336","LADPNODMUXOPRG-UHFFFAOYSA-N","VF-NPL-LTQ000746","Cupressuflavone","561.116569095188",3960
"72343","LAWOZCWGWDVVSG-UHFFFAOYSA-N","KW103104","dimethyl(tetradecyl)amine","242.2842",132284
"72356","LBHIOVVIQHSOQN-UHFFFAOYSA-N","CCMSLIB00000078364","Nicorandil (Ikorel)","212.067",31905
"72357","LBHIOVVIQHSOQN-UHFFFAOYSA-N","FiehnHILIC002176","Nicorandil","212.0648",31905
"72361","LBHIOVVIQHSOQN-UHFFFAOYSA-N","FiehnHILIC000608","Nicorandil","212.0663",31905
"72365","LBQIJVLKGVZRIW-ZDUSSCGKSA-N","OC1=CC=C(C(O)=C1)C2COC3=C4C=CC(OC4=CC=C3C2)(C)C","Glabridin","347.126",5369
"72367","LBQIJVLKGVZRIW-ZDUSSCGKSA-N","OC1=CC=C(C(O)=C1)C2COC3=C4C=CC(OC4=CC=C3C2)(C)C","Glabridin","325.144",5369
"72370","LBQIJVLKGVZRIW-ZDUSSCGKSA-N","OC1=CC=C(C(O)=C1)C2COC3=C4C=CC(OC4=CC=C3C2)(C)C","Glabridin","325.14",5369
"72373","LBQIJVLKGVZRIW-ZDUSSCGKSA-N","OC1=CC=C(C(O)=C1)C2COC3=C4C=CC(OC4=CC=C3C2)(C)C","Glabridin","347.13",5369
"72432","LBQIJVLKGVZRIW-ZDUSSCGKSA-N","PM019129","Glabridin","325",5369
"72465","LBSJJNAMGVDGCU-UHFFFAOYSA-N","CCMSLIB00000845988","NCGC00385936-01!4-hydroxy-3-(3-methylbut-2-enyl)benzoic acid","207.101",31111
"72467","LBTABPSJONFLPO-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO002299","2-Amino-3-phosphonopropionate","170",28388
"72480","LBTVHXHERHESKG-UHFFFAOYSA-N","O=C(CC(=O)CCC1=CC=C(O)C(OC)=C1)CCC2=CC=C(O)C(OC)=C2","Tetrahydrocurcumin","395.14",67263
"72487","LBTVHXHERHESKG-UHFFFAOYSA-N","O=C(CC(=O)CCC1=CC=C(O)C(OC)=C1)CCC2=CC=C(O)C(OC)=C2","Tetrahydrocurcumin","373.16",67263
"72514","LCAWNFIFMLXZPQ-UHFFFAOYSA-N","O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","4,7-Dihydroxyflavone","277.05",29503
"72515","LCAWNFIFMLXZPQ-UHFFFAOYSA-N","O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","4,7-Dihydroxyflavone","255.07",29503
"72516","LCAWNFIFMLXZPQ-UHFFFAOYSA-N","PM008214","7,4'-Dihydroxyflavone","253",29503
"72535","LCAWNFIFMLXZPQ-UHFFFAOYSA-N","VF-NPL-QEHF014533","7,4'-Dihydroxyflavone","255.065185546875",29503
"72554","LCAWNFIFMLXZPQ-UHFFFAOYSA-N","MSBNK-IPB_Halle-PN000119","7,4'-Dihydroxyflavone","255.064",29503
"72594","LCCNCVORNKJIRZ-UHFFFAOYSA-N","EQ311506","Parathion","292.0403",27928
"72607","LCGTWRLJTMHIQZ-UHFFFAOYSA-N","UF413303","Iminostilbene","194.0964",47802
"72680","LCPYQJIKPJDLLB-UWVGGRQHSA-N","MoNA018782","N-Leucyl-leucine; AIF; CE10; MS2Dec","245.185974121094",73531
"72700","LCQLHJZYVOQKHU-UHFFFAOYSA-N","O=C(N)NC(C(=O)O)CCC(=O)O","2-ureidopentanedioic acid","213.05",86349
"72704","LCQLHJZYVOQKHU-UHFFFAOYSA-N","O=C(N)NC(C(=O)O)CCC(=O)O","2-ureidopentanedioic acid","191.07",86349
"72715","LCQLHJZYVOQKHU-UHFFFAOYSA-N","FiehnHILIC000835","Ureidoglutaric acid","191.0663",86349
"72741","LCSDQFNUYFTXMT-UHFFFAOYSA-N","O=C1OC2=CC(O)=CC(=C2C3=CC(OC)=CC(O)=C13)C","Alternariol monomethylether","295.06",141315
"72744","LCSDQFNUYFTXMT-UHFFFAOYSA-N","O=C1OC2=CC(O)=CC(=C2C3=CC(OC)=CC(O)=C13)C","Alternariol monomethylether","273.08",141315
"72752","LCSDQFNUYFTXMT-UHFFFAOYSA-N","AC000065","Alternariol methyl ether","273.0752",141315
"72759","LCSDQFNUYFTXMT-UHFFFAOYSA-N","MSBNK-HBM4EU-HB004069","Alternariol monomethyl ether","273.0757",141315
"72767","LCSDQFNUYFTXMT-UHFFFAOYSA-N","O=C1OC2=CC(O)=CC(=C2C3=CC(OC)=CC(O)=C13)C","Alternariol monomethyl ether_120111","273.078",141315
"72777","LCSDQFNUYFTXMT-UHFFFAOYSA-N","O=C1OC2=CC(O)=CC(=C2C3=CC(OC)=CC(O)=C13)C","alternariol monomethyl ether","310.985438028971",141315
"72861","LCTONWCANYUPML-UHFFFAOYSA-N","O=C(O)C(=O)C","Pyruvic acid","111.01",32816
"72862","LCTONWCANYUPML-UHFFFAOYSA-N","O=C(O)C(=O)C","Pyruvic acid","89.02",32816
"72925","LCTONWCANYUPML-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS007802","Sodium pyruvate","88.06",32816
"73189","LCTONWCANYUPML-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS098201","Pyruvic acid sodium salt","89.51",32816
"73220","LCTONWCANYUPML-UHFFFAOYSA-N","CC(=O)C(O)=O","PYRUVIC ACID","89.02332044",32816
"73512","LCZBQMKVFQNSJR-UJPCIWJBSA-N","CCMSLIB00000084784","MLS001148457-01!21-DESOXYCORTISOL","347.224",28697
"73514","LDBTVAXGKYIFHO-UHFFFAOYSA-N","EQ364506","Diaveridine","261.1346",123115
"73544","LDCYZAJDBXYCGN-UHFFFAOYSA-N","PB001401","5-Hydroxytryptophan","221.092068244",28171
"73545","LDCYZAJDBXYCGN-UHFFFAOYSA-N","CCMSLIB00000578036","5-HYDROXY-L-TRYPTOPHAN","221.09",28171
"73556","LDCYZAJDBXYCGN-UHFFFAOYSA-N","FiehnHILIC001705","5-Hydroxytryptophan","221.0914",28171
"73562","LDCYZAJDBXYCGN-VIFPVBQESA-N","O=C(O)C(N)CC1=CNC=2C=CC(O)=CC21","5-Hydroxy-DL-tryptophan","243.07",58266
"73564","LDCYZAJDBXYCGN-VIFPVBQESA-N","O=C(O)C(N)CC1=CNC=2C=CC(O)=CC21","5-Hydroxy-DL-tryptophan","221.09",58266
"73570","LDCYZAJDBXYCGN-VIFPVBQESA-N","MSBNK-Washington_State_Univ-BML01217","Oxitriptan 1","221.0921",58266
"73678","LDCYZAJDBXYCGN-VIFPVBQESA-N","PM000961","5-Hydroxy-L-tryptophan","221",58266
"73724","LDDHMLJTFXJGPI-UHFFFAOYSA-N","CCMSLIB00000085108","MLS001332605-01!Memantine hydrochloride41100-52-1","180.176",64323
"73726","LDHMAVIPBRSVRG-UHFFFAOYSA-O","MSBNK-RIKEN_ReSpect-PT110270","3-Carbamoyl-1-methylpyridinium","137.07146",16797
"73727","LDHMAVIPBRSVRG-UHFFFAOYSA-O","MSBNK-Keio_Univ-KO003446","1-Methylnicotinamide","138",16797
"73731","LDHMAVIPBRSVRG-UHFFFAOYSA-O","N=C(O)C1=CC=C[N+](=C1)C","1-Methylnicotinamide","137.0703907581",16797
"73733","LDHMAVIPBRSVRG-UHFFFAOYSA-O","O=C(N)C1=CC=C[N+](=C1)C","1-METHYLNICOTINAMIDE","138.08",16797
"73776","LEBVLXFERQHONN-UHFFFAOYSA-N","MSBNK-Eawag-EQ330501","Bupivacaine","289.2274",77431
"73793","LEHOTFFKMJEONL-UHFFFAOYSA-N","RP013602","Uric acid","169.0356",46820
"73814","LEHOTFFKMJEONL-UHFFFAOYSA-N","MSBNK-Metabolon-MT000083","Uric acid","169.1",46820
"73912","LEHOTFFKMJEONL-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS114501","Urate","169.15",46820
"73961","LENZDBCJOHFCAS-UHFFFAOYSA-N","KO002372","2-Amino-2-(hydroxymethyl)-1,3-propanediol","122",9754
"73971","LESVOLZBIFDZGS-UHFFFAOYSA-N","CCMSLIB00001058691","Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid, O,O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester","288.048",38990
"73972","LESVOLZBIFDZGS-UHFFFAOYSA-N","CCMSLIB00001058716","Pesticide1_Vamidothion_C8H18NO4PS2_Phosphorothioic acid, O,O-dimethyl S-[2-[[1-methyl-2-(methylamino)-2-oxoethyl]thio]ethyl] ester","310.03",38990
"73981","LEVWYRKDKASIDU-IMJSIDKUSA-N","O=C(O)C(N)CSSCC(N)C(=O)O","L-Cystine","263.01",35491
"73983","LEVWYRKDKASIDU-IMJSIDKUSA-N","O=C(O)C(N)CSSCC(N)C(=O)O","L-Cystine","241.03",35491
"73985","LEVWYRKDKASIDU-IMJSIDKUSA-N","MoNA019037","Cystine; AIF; CE10; MS2Dec","241.031127929688",35491
"74443","LEVWYRKDKASIDU-QWWZWVQMSA-N","O=C(O)C(N)CSSCC(N)C(=O)O","(2S,2'S)-3,3'-disulfanediylbis(2-aminopropanoic acid)","263.01",145813
"74453","LEVWYRKDKASIDU-QWWZWVQMSA-N","O=C(O)C(N)CSSCC(N)C(=O)O","(2S,2'S)-3,3'-disulfanediylbis(2-aminopropanoic acid)","241.03",145813
"74717","LEVWYRKDKASIDU-UHFFFAOYSA-N","VF-NPL-QEHF025388","Cystine","241.031127929688",35492
"74719","LEVWYRKDKASIDU-UHFFFAOYSA-N","PM000966","L-Cystine","241",35492
"74721","LEVWYRKDKASIDU-UHFFFAOYSA-N","O=C(O)C(N)CSSCC(N)C(=O)O","Cystine","258.057678222656",35492
"74725","LEVWYRKDKASIDU-UHFFFAOYSA-N","VF-NPL-QEHF025398","Cystine","278.986999511719",35492
"74735","LEVWYRKDKASIDU-UHFFFAOYSA-N","VF-NPL-QEHF025395","Cystine","263.013061523438",35492
"74749","LEVWYRKDKASIDU-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS027002","L-Dicysteine","241.22",35492
"74831","LEZHOZPJYAQQNU-UHFFFAOYSA-N","SM847002","Thiacloprid amide","271.0415",83543
"74838","LEZHOZPJYAQQNU-UHFFFAOYSA-N","C1=CC(Cl)=NC=C1CN2CCSC2=NC(=N)O","Thiacloprid amide","271.04148635217",83543
"74844","LEZWWPYKPKIXLL-UHFFFAOYSA-N","MSBNK-LCSB-LU064606","Econazole","381.0323",82873
"74856","LFEUICHQZGNOHD-RECXWPGBSA-N","O=C1C(=COC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=CC(OC)=CC4","5-hydroxy-3-(4-methoxyphenyl)-7-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-4H-chromen-4-one","469.11",28751
"74857","LFEUICHQZGNOHD-RECXWPGBSA-N","PM008222","Biochanin A 7-O-beta-d-glucoside","447.4722",28751
"74858","LFEUICHQZGNOHD-RECXWPGBSA-N","MSBNK-RIKEN-PR100364","Sissotrin","447.12909",28751
"74860","LFEUICHQZGNOHD-RECXWPGBSA-N","O=C1C(=COC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=CC(OC)=CC4","5-hydroxy-3-(4-methoxyphenyl)-7-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-4H-chromen-4-one","447.13",28751
"74990","LFTLOKWAGJYHHR-UHFFFAOYSA-N","AU248406","4-Methylmorpholine-N-oxide","118.0863",52093
"74996","LFTYTUAZOPRMMI-CFRASDGPSA-N","MoNA038579","URIDINE 5'-DIPHOSPHO-N-ACETYLGLUCOSAMINE","608.0888457",16264
"75007","LFTYTUAZOPRMMI-LDDHHVEYSA-N","MoNA036077","URIDINE 5'-DIPHOSPHO-N-ACETYLGALACTOSAMINE","608.0888457",16650
"75011","LFTYTUAZOPRMMI-NESSUJCYSA-N","FiehnHILIC000837","Uridine-5-diphosphoacetylgalactosamine","608.0889",67168
"75013","LFTYTUAZOPRMMI-NESSUJCYSA-N","FiehnHILIC002401","Uridine-5-diphosphoacetylgalactosamine","608.0911",67168
"75016","LFULEKSKNZEWOE-UHFFFAOYSA-N","MSBNK-Eawag-EQ305102","Propanil","218.0134",34936
"75036","LFULEKSKNZEWOE-UHFFFAOYSA-N","FiehnHILIC002278","Propanil","218.0143",34936
"75048","LGEQQWMQCRIYKG-DOFZRALJSA-N","RP004101","Arachidonoyl Ethanolamide","348.2897",2700
"75060","LGJMUZUPVCAVPU-HRJGVYIJSA-N","VF-NPL-QEHF013881","Fucostanol","417.409057617188",89400
"75066","LGLFFNDHMLKUMI-UHFFFAOYSA-N","FIO00348","Crystal violet","372.242875800181",77181
"75076","LGOQXEQWOCSLEC-CYZBKYQRSA-N","VF-NPL-QTOF004898","7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one","609.1814",75523
"75077","LGOQXEQWOCSLEC-CYZBKYQRSA-N","VF-NPL-QEHF013087","7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one","631.163330078125",75523
"75079","LGOQXEQWOCSLEC-CYZBKYQRSA-N","VF-NPL-LTQ003587","7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one","323.904921098189",75523
"75100","LGRFSURHDFAFJT-UHFFFAOYSA-N","FIO00303","Phthalic anhydride","149.023319988",36605
"75125","LHQIJBMDNUYRAM-DZSWIPIPSA-N","MoNA019780","Biopterin; LC-tDDA; CE40","238.093460083008",63931
"75135","LHQIJBMDNUYRAM-DZSWIPIPSA-N","PM002320","Biopterin","238",63931
"75146","LIIALPBMIOVAHH-UHFFFAOYSA-N","VF-NPL-QEHF007591","herniarin","215.010498046875",5679
"75147","LIIALPBMIOVAHH-UHFFFAOYSA-N","O=C1OC=2C=C(OC)C=CC2C=C1","Herniarin","177.05",5679
"75148","LIIALPBMIOVAHH-UHFFFAOYSA-N","O=C1OC=2C=C(OC)C=CC2C=C1","Herniarin","199.03",5679
"75151","LIIALPBMIOVAHH-UHFFFAOYSA-N","O=C1OC=2C=C(OC)C=CC2C=C1","herniarin","194.081161499023",5679
"75158","LIIALPBMIOVAHH-UHFFFAOYSA-N","O=C1OC=2C=C(OC)C=CC2C=C1","herniarin","177.054611206055",5679
"75195","LIIALPBMIOVAHH-UHFFFAOYSA-N","VF-NPL-QEHF007588","herniarin","199.036560058594",5679
"75206","LIIALPBMIOVAHH-UHFFFAOYSA-N","O=C1OC=2C=C(OC)C=CC2C=C1","7-Methoxycoumarin","177.052",5679
"75219","LIIALPBMIOVAHH-UHFFFAOYSA-N","CCMSLIB00000845488","NCGC00095528-05!7-methoxychromen-2-one","177.054",5679
"75270","LIIOJBIJVPGVGO-JZZAZZIQSA-N","VF-NPL-LTQ000852","6,8-dihydroxy-2,2,4,4-tetramethyl-7-(3-methylbutanoyl)-9-(2-methylpropyl)-9H-xanthene-1,3-dione","715.378756436435",68917
"75273","LIIOJBIJVPGVGO-JZZAZZIQSA-N","O=C(C=CC(O)(C)C)C(O)(C)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C(=O)CC12C)C","NCGC00179885-03_C36H52O12_(4R,9beta,16alpha,23E)-16,20,25-Trihydroxy-9,10,14-trimethyl-1,11,22-trioxo-4,9-cyclo-9,10-secocholesta-2,5,23-trien-2-yl beta-D-glucopyranoside","699.335",68917
"75282","LINOMUASTDIRTM-QGRHZQQGSA-N","MSBNK-AAFC-AC000113","Deoxynivalenol","297.1327",10022
"75294","LIPOUNRJVLNBCD-UHFFFAOYSA-N","MoNA038671","ACETYL PHOSPHATE","140.9947359",15350
"75298","LISFMEBWQUVKPJ-UHFFFAOYSA-N","OC=1N=C2C=CC=CC2=CC1","2-hydroxyquinoline","145.917933711299",16365
"75300","LISFMEBWQUVKPJ-UHFFFAOYSA-N","KO003944","2(1H)-Quinolinone","146",16365
"75302","LISFMEBWQUVKPJ-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU249102","2-Hydroxyquinoline","146.06",16365
"75380","LIWMQSWFLXEGMA-WDSKDSINSA-N","FiehnHILIC001745","Ala-Val","189.1224",73809
"75381","LIWMQSWFLXEGMA-WDSKDSINSA-N","FiehnHILIC000166","Ala-Val","189.1233",73809
"75382","LJBSAUIFGPSHCN-UHFFFAOYSA-N","Cl.C=1C=CC2=C(C1)C=CC=C2CN(C)CC3=CC=C(C=C3)C(C)(C)C","Butenafine HCl","318.222",31325
"75384","LJCWONGJFPCTTL-SSDOTTSWSA-N","MoNA002151","4-HYDROXY-L-PHENYLGLYCINE","168.065256754557",57475
"75390","LJCWONGJFPCTTL-ZETCQYMHSA-N","MoNA032313","4-HYDROXY-PHENYLGLYCINE","168.0655192",31755
"75395","LJFYQZQUAULRDF-FDGSXQGBSA-N","VF-NPL-QEHF006272","(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","327.107452392578",83032
"75396","LJFYQZQUAULRDF-FDGSXQGBSA-N","VF-NPL-QEHF006270","(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","344.133972167969",83032
"75397","LJFYQZQUAULRDF-FDGSXQGBSA-N","O=C(O)C=CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1","(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","365.063323974609",83032
"75403","LJFYQZQUAULRDF-FDGSXQGBSA-N","VF-NPL-QEHF006262","(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","349.089385986328",83032
"75405","LJFYQZQUAULRDF-FDGSXQGBSA-N","O=C(O)C=CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1","(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","365.109598795573",83032
"75425","LJKAKWDUZRJNPJ-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU201205","N4-Acetylsulfamethazine","321.1016",83457
"75475","LJLLAWRMBZNPMO-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO002325","N-Acetyl-b-alanine","132",16682
"75486","LJOZMWRYMKECFF-UHFFFAOYSA-N","MSBNK-LCSB-LU020301","Benodanil","323.988",82052
"75500","LJUQGASMPRMWIW-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO002751","5,6-Dimethylbenzimidazol","147",15890
"75501","LJUQGASMPRMWIW-UHFFFAOYSA-N","MoNA032541","DIMETHYLBENZIMIDAZOLE","147.0916743",15890
"75515","LJUQGASMPRMWIW-UHFFFAOYSA-N","FiehnHILIC000117","5,6-Dimethylbenzimidazole","147.0914",15890
"75523","LKAJKIOFIWVMDJ-IYRCEVNGSA-N","FiehnHILIC000770","Stanozolol","329.2581",9249
"75525","LKAJKIOFIWVMDJ-IYRCEVNGSA-N","FiehnHILIC002331","Stanozolol","329.2599",9249
"75529","LKCWBDHBTVXHDL-RMDFUYIESA-N","KO002414","Amikacin","586",2637
"75549","LKJPYSCBVHEWIU-KRWDZBQOSA-N","EA280901","Bicalutamide","431.0683",39589
"75567","LKJPYSCBVHEWIU-KRWDZBQOSA-N","N#CC1=CC=C(C=C1C(F)(F)F)NC(=O)C(O)(C)CS(=O)(=O)C2=CC=C(F)C=C2","Bicalutamide","448.096",39589
"75572","LKJPYSCBVHEWIU-KRWDZBQOSA-N","CCMSLIB00000005727","Bicalutamide","431.07",39589
"75603","LKJPYSCBVHEWIU-UHFFFAOYSA-N","CCMSLIB00000078036","Bicalutamide (Casodex)","431.068",144093
"75612","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3","Sinensetin","395.111",9159
"75614","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","VF-NPL-QEHF014396","Sinensetin","373.128173828125",9159
"75615","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3","Sinensetin","373.129",9159
"75619","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3","Sinensetin","395.11",9159
"75620","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3","Sinensetin","373.13",9159
"75626","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3","Sinensetin","373.276809692383",9159
"75677","LKMNXYDUQXAUCZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3","Sinensetin","373.132",9159
"75684","LKOJGSWUMISDOF-UHFFFAOYSA-N","O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC=CC3","Oroxylin A","307.05",61668
"75685","LKOJGSWUMISDOF-UHFFFAOYSA-N","O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC=CC3","Oroxylin A","285.07",61668
"75687","LKOJGSWUMISDOF-UHFFFAOYSA-N","VF-NPL-QTOF004288","5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one","285.0758",61668
"75688","LKOJGSWUMISDOF-UHFFFAOYSA-N","VF-NPL-QEHF014286","5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one","307.057678222656",61668
"75700","LKOJGSWUMISDOF-UHFFFAOYSA-N","VF-NPL-LTQ003874","5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one","363.089157630657",61668
"75805","LKRDZKPBAOKJBT-CNPIRKNPSA-N","VF-NPL-QEHF015021","Gitoxin","819.392761230469",28503
"75806","LKRDZKPBAOKJBT-CNPIRKNPSA-N","VF-NPL-QEHF015017","Gitoxin","803.418823242188",28503
"75807","LKRDZKPBAOKJBT-CNPIRKNPSA-N","VF-NPL-QTOF007872","Gitoxin","803.4176",28503
"75809","LKRDZKPBAOKJBT-CNPIRKNPSA-N","O=C1OCC(=C1)C2C(O)CC3(O)C4CCC5CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8)C(O)C7)C(O)C6)CCC5(C)C4CCC23C","Gitoxin","819.329973493304",28503
"75811","LKRDZKPBAOKJBT-CNPIRKNPSA-N","VF-NPL-QEHF015015","Gitoxin","781.436889648438",28503
"75814","LKRDZKPBAOKJBT-CNPIRKNPSA-N","VF-NPL-QEHF015022","Gitoxin","798.46337890625",28503
"75842","LKYQLAWMNBFNJT-UHFFFAOYSA-N","CO000060","Anileridine","353.22302",61203
"75845","LKYQLAWMNBFNJT-UHFFFAOYSA-N","CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1","Anileridine; LC-ESI-QTOF; MS2; CE","353.222355",61203
"75858","LKZDFKLGDGSGEO-PABQPRPFSA-N","O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","Panasenoside","611.161",80528
"75859","LKZDFKLGDGSGEO-PABQPRPFSA-N","O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","Panasenoside","633.143",80528
"75861","LKZDFKLGDGSGEO-PABQPRPFSA-N","O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","Panasenoside","633.14",80528
"75862","LKZDFKLGDGSGEO-PABQPRPFSA-N","O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","Panasenoside","611.16",80528
"75920","LKZDFKLGDGSGEO-UJECXLDQSA-N","O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","Kaempferol-3-O-sophoroside","633.14",31743
"75921","LKZDFKLGDGSGEO-UJECXLDQSA-N","OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O","Kaempferol 3-O-sophoroside","611.1606613",31743
"75924","LKZDFKLGDGSGEO-UJECXLDQSA-N","O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5","Kaempferol-3-O-sophoroside","611.16",31743
"76021","LLDTYMGZAXZDDU-UHFFFAOYSA-N","VF-NPL-QEHF014271","Myricetin 3,7,3',4'-tetramethyl ether","375.107452392578",70006
"76022","LLDTYMGZAXZDDU-UHFFFAOYSA-N","O=C1C(OC)=C(OC2=CC(OC)=CC(O)=C12)C=3C=C(O)C(OC)=C(OC)C3","Myricetin 3,7,3',4'-tetramethyl ether","375.15389251709",70006
"76028","LLDTYMGZAXZDDU-UHFFFAOYSA-N","CCMSLIB00005722689","NCGC00169183-02!5-hydroxy-2-(3-hydroxy-4,5-dimethoxyphenyl)-3,7-dimethoxychromen-4-one [IIN-based on: CCMSLIB00000848808]","397.089",70006
"76042","LLEJIEBFSOEYIV-UHFFFAOYSA-N","O(C=1C=CC2=C3C=CC=4C=C5OCOC5=CC4C3=[N+](C=C2C1OC)C)C","Chelerythrine","349.13",78373
"76044","LLEJIEBFSOEYIV-UHFFFAOYSA-N","O(C=1C=CC2=C3C=CC=4C=C5OCOC5=CC4C3=[N+](C=C2C1OC)C)C","Chelerythrine","371.11",78373
"76048","LLEJIEBFSOEYIV-UHFFFAOYSA-N","RIKENPlaSMA001734","Chelerythrine","348.1224859",78373
"76116","LLEMOWNGBBNAJR-UHFFFAOYSA-N","LU139202","2-phenylphenate tetrahydrate","171.0804",17043
